"commodity","horizon","beta_pre","beta_post","beta_diff","n_pre","n_post","nvalid","lower_diff90","lower_diff68","upper_diff68","upper_diff90","lower_pre90","lower_pre68","upper_pre68","upper_pre90","lower_post90","lower_post68","upper_post68","upper_post90"
"Gold",4,0.105882154906311,0.099431586366138,-0.00645056854017301,163,188,500,-0.365553234727158,-0.214556515867056,0.276609596856565,0.454220402322379,-0.264605028857231,-0.113561577201796,0.315681247303934,0.464566788839942,-0.101334625226416,-0.0270214122288379,0.277742211864466,0.372036511353676
"Gold",5,-0.119687039164023,-0.00657035329321805,0.113116685870805,163,187,500,-0.267355016874926,-0.114697926930119,0.387697336159929,0.602975210667924,-0.506255988376895,-0.353637589556155,0.0942567570429065,0.234245755811681,-0.226801457933746,-0.13890993890656,0.181227745091863,0.287554147087837
"Gold",6,-0.00510703890649662,-0.0945153431256744,-0.0894083042191778,163,186,500,-0.496670386174128,-0.343329497051863,0.203498871950826,0.37596595681712,-0.411794984822257,-0.236699475333106,0.206466221797656,0.325528578610599,-0.327827988830708,-0.249091529863184,0.07483706143288,0.182667271662396
"Gold",7,0.207033848691704,-0.181383280086229,-0.388417128777933,163,185,500,-0.820799684927586,-0.654641261207265,-0.0855901854714349,0.0540531403547386,-0.142261081106559,-0.00514972081624997,0.394246243187752,0.551586442446489,-0.463047392669374,-0.338113517417483,0.0114403394721307,0.135712985956631
"Gold",8,0.177941516357088,-0.161971107616174,-0.339912623973262,163,184,500,-0.789303199137263,-0.619796758235402,-0.0393370978155708,0.125146153015355,-0.165052541672477,-0.0432399967633535,0.382215116760762,0.527809787975042,-0.490136906320732,-0.346805077522121,0.0403060266298777,0.165033378806031
"Gold",9,0.127812110534376,-0.149914518739483,-0.277726629273859,163,183,500,-0.789195912744607,-0.577390717341211,0.0519972077690991,0.266126481679557,-0.268991362869957,-0.0874263437072977,0.350002842450377,0.496136461099915,-0.495239468809353,-0.344241444431658,0.0862997955895489,0.225373742072336
"Gold",10,0.0596012117593887,-0.103490342990973,-0.163091554750361,163,182,500,-0.720392868652982,-0.498307319187432,0.162575751962051,0.41869202444235,-0.342983888363102,-0.169388344848444,0.292361605696598,0.505824916258928,-0.439155838903657,-0.321924327615656,0.122577252868978,0.282638038098837
"Gold",11,0.105957525756158,-0.0670383521240713,-0.172995877880229,163,181,500,-0.787155939631708,-0.520196590452766,0.138990202488773,0.313068892190253,-0.289525339275465,-0.0996959595355124,0.369531097228997,0.55909845690357,-0.472098305685906,-0.293517068894562,0.154402532146894,0.280093844402236
"Gold",12,-0.0730359662926134,-0.0623629238824126,0.0106730424102007,163,180,500,-0.609182460326941,-0.356111750259303,0.319218804164281,0.548681046435082,-0.495642083520188,-0.301048112591629,0.175697999140827,0.383439743529442,-0.491823546846307,-0.31907619571166,0.181218675657153,0.335526827789996
"Gold",13,0.0133878856368685,-0.263251942364803,-0.276639828001672,163,179,500,-0.96541156946757,-0.708800751931637,0.0721954988469774,0.270812799097816,-0.384589618957741,-0.212334239262697,0.304702531546728,0.499041233292927,-0.772826693636298,-0.549984456526234,0.0137521672714308,0.177847851162266
"Gold",14,0.0531832487778766,-0.281175177903418,-0.334358426681294,163,178,500,-1.07081716928174,-0.794647717703228,0.0217627705823682,0.274197739179452,-0.375730749114648,-0.171293320764044,0.353497732740381,0.519529774326678,-0.79124415196809,-0.576808669511132,-0.00452955253890901,0.181047623359186
"Gold",15,0.0830350484628584,-0.234552878973248,-0.317587927436107,163,177,500,-1.07554058658609,-0.792698122178844,0.0828618738357042,0.403417828728299,-0.427629745769738,-0.19092409118333,0.366287506089608,0.52136866433673,-0.837371579218419,-0.572286099344232,0.0581940828326115,0.254227919712742
"Gold",16,0.000515700111464338,-0.241518880838343,-0.242034580949807,163,176,500,-1.02045736117694,-0.723589504002106,0.207827103556172,0.469855800685456,-0.581409504935082,-0.311401463140207,0.299122126366208,0.458044255023103,-0.810750389485411,-0.567962327934638,0.0867770105212655,0.272235300292448
